command,mean,stddev,median,user,system,min,max,parameter_width
libseff_working_repo/bench/handler_stack_bench/output/massive 1000 1000 470,0.008226665896039603,0.0011268474293702811,0.007632984000000001,0.005540846534653464,0.002326012376237623,0.006831824,0.010607488,470
libseff_new_and_improved_repo/bench/handler_stack_bench/output/massive 1000 1000 470,0.2174370575333334,0.0038295816115918864,0.21741638200000002,0.20684906666666664,0.009814133333333332,0.21187803900000002,0.22290029400000003,470
libseff_binsearch_repo/bench/handler_stack_bench/output/massive 1000 1000 470,0.06129494404761905,0.00765936651367805,0.059689134000000005,0.05025909523809524,0.010327309523809523,0.048917164000000006,0.07475670400000001,470
libseff_binsearch_clever_repo/bench/handler_stack_bench/output/massive 1000 1000 470,0.06429582828000001,0.0068017377645106306,0.06322981250000001,0.05442024000000001,0.00934418,0.053068516,0.08284374300000001,470
libseff_automem_repo/bench/handler_stack_bench/output/massive 1000 1000 470,0.19301781633333331,0.00463872296730188,0.191776088,0.18408826666666664,0.008518733333333332,0.187066949,0.20089541100000002,470
libseff_master_repo/bench/handler_stack_bench/output/massive 1000 1000 480,0.19297472906666666,0.0025115755285074,0.192999213,0.18333200000000002,0.009048333333333332,0.18953382900000001,0.19756193100000002,480
libseff_working_repo/bench/handler_stack_bench/output/massive 1000 1000 480,0.009575095475783476,0.0009063679723076078,0.009903423000000001,0.007017672364672366,0.0022063418803418807,0.006908887000000001,0.011346278000000001,480
libseff_new_and_improved_repo/bench/handler_stack_bench/output/massive 1000 1000 480,0.21977917966666669,0.004611132813354883,0.22082404800000002,0.21050333333333332,0.008774333333333334,0.21260093600000002,0.22638892200000002,480
libseff_binsearch_repo/bench/handler_stack_bench/output/massive 1000 1000 480,0.06241813005454544,0.0073485774814221775,0.062192553000000005,0.05193185454545456,0.009540672727272728,0.049295469,0.08442790600000001,480
libseff_binsearch_clever_repo/bench/handler_stack_bench/output/massive 1000 1000 480,0.06549187851020408,0.004852039531355942,0.06526221800000001,0.05423255102040818,0.010668387755102043,0.05850003300000001,0.075572653,480
libseff_automem_repo/bench/handler_stack_bench/output/massive 1000 1000 480,0.1970311474666667,0.004896756919071071,0.196821618,0.18467519999999996,0.011688733333333335,0.187210269,0.20521818600000002,480
libseff_master_repo/bench/handler_stack_bench/output/massive 1000 1000 490,0.20106371106666662,0.004540888950746626,0.200733295,0.18994073333333333,0.010657400000000001,0.194453805,0.209292463,490
libseff_working_repo/bench/handler_stack_bench/output/massive 1000 1000 490,0.00808973089542484,0.0010757709629527488,0.0075779235,0.00520687581699346,0.0022479869281045745,0.006909911,0.012427004,490
libseff_new_and_improved_repo/bench/handler_stack_bench/output/massive 1000 1000 490,0.21747230406666668,0.004706373300129996,0.216665463,0.20767339999999998,0.008470066666666666,0.212005239,0.229231169,490
libseff_binsearch_repo/bench/handler_stack_bench/output/massive 1000 1000 490,0.06529591444736842,0.007390373649353271,0.068070032,0.05474652631578946,0.00997884210526316,0.050440410000000005,0.07833835800000001,490
libseff_binsearch_clever_repo/bench/handler_stack_bench/output/massive 1000 1000 490,0.069966425825,0.004915691555126939,0.071161171,0.05952424999999999,0.009831325,0.057464686,0.076558972,490
libseff_automem_repo/bench/handler_stack_bench/output/massive 1000 1000 490,0.19638130000000004,0.001791838971734146,0.19628071300000002,0.18540833333333334,0.010082266666666668,0.192402121,0.199370491,490
libseff_master_repo/bench/handler_stack_bench/output/massive 1000 1000 500,0.200834631,0.0027607809033472733,0.20083457300000002,0.191026,0.009298066666666664,0.19618373900000002,0.205309079,500
libseff_working_repo/bench/handler_stack_bench/output/massive 1000 1000 500,0.008228223305630028,0.0011362386154561584,0.007611906000000001,0.005451329758713129,0.002207091152815014,0.006868738,0.011208850000000001,500
libseff_new_and_improved_repo/bench/handler_stack_bench/output/massive 1000 1000 500,0.215109697,0.005699907401512939,0.21503991900000002,0.2063654666666666,0.0085148,0.20834043700000002,0.23264017,500
libseff_binsearch_repo/bench/handler_stack_bench/output/massive 1000 1000 500,0.061502749041666686,0.006878716395734892,0.06236026,0.04899504166666665,0.012140749999999999,0.047120065,0.07414802200000001,500
libseff_binsearch_clever_repo/bench/handler_stack_bench/output/massive 1000 1000 500,0.05647376239583334,0.00541870643361979,0.056641725500000004,0.045507687500000005,0.010269208333333333,0.047051754,0.06455956,500
libseff_automem_repo/bench/handler_stack_bench/output/massive 1000 1000 500,0.20066723726666671,0.002056985577846915,0.20042748200000002,0.18914293333333332,0.011168333333333334,0.19751996600000002,0.205262879,500
